x: -94, y: -221
x: 202.37290474719998, y: -113.01493943675985
x: 204.28149904343866, y: -112.41722059619565
x: 206.19009333967722, y: -111.81950175563145
x: 208.0986876359159, y: -111.22178291506725
x: 210.00728193215446, y: -110.62406407450305
x: 211.9419632200129, y: -110.11710419994654
x: 213.87664450787133, y: -109.61014432539008
x: 215.81132579572989, y: -109.10318445083357
x: 217.74600708358832, y: -108.59622457627711
x: 219.68068837144676, y: -108.0892647017206
x: 221.6153696593052, y: -107.58230482716414
x: 223.55005094716364, y: -107.07534495260762
x: 225.4847322350222, y: -106.56838507805116
x: 227.41941352288063, y: -106.06142520349465
x: 229.35409481073907, y: -105.55446532893819
x: 231.2887760985975, y: -105.04750545438168
x: 233.22345738645595, y: -104.54054557982522
x: 235.1581386743144, y: -104.0335857052687
x: 237.09281996217294, y: -103.52662583071225
x: 239.02750125003138, y: -103.01966595615573
x: 240.96218253788982, y: -102.51270608159928
x: 242.89686382574826, y: -102.00574620704276
x: 244.8315451136067, y: -101.4987863324863
x: 246.76622640146525, y: -100.99182645792979
x: 248.70090768932369, y: -100.48486658337333
x: 250.63558897718212, y: -99.97790670881682
x: 252.57027026504056, y: -99.47094683426036
x: 254.504951552899, y: -98.96398695970385
x: 256.43963284075744, y: -98.45702708514739
x: 258.3743141286159, y: -97.95006721059087
x: 260.3089954164743, y: -97.44310733603442
x: 262.2485999627188, y: -96.95532233812298
x: 264.1882045089635, y: -96.46753734021155
x: 266.127809055208, y: -95.97975234230017
x: 268.0674136014525, y: -95.49196734438874
x: 270.0070181476972, y: -95.00418234647731
x: 271.94662269394166, y: -94.51639734856587
x: 273.7874922563012, y: -93.73460501400496
x: 275.6283618186608, y: -92.95281267944404
x: 277.46923138102034, y: -92.17102034488312
x: 279.3101009433799, y: -91.3892280103222
x: 281.1509705057392, y: -90.60743567576128
x: 282.9918400680988, y: -89.82564334120036
x: 284.83270963045834, y: -89.04385100663944
x: 286.6735791928179, y: -88.26205867207852
x: 288.51444875517745, y: -87.4802663375176
x: 290.355318317537, y: -86.69847400295663
x: 292.30771104872747, y: -86.26469684450467
x: 294.2601037799179, y: -85.83091968605271
x: 296.2124965111084, y: -85.39714252760075
x: 297.9373112157093, y: -84.3847126609964
x: 299.66212592031025, y: -83.37228279439205
x: 300.801605507251, y: -81.72863250587397
x: 299.09124742691074, y: -80.6919670646563
x: 297.3808893465707, y: -79.65530162343856
x: 295.67053126623046, y: -78.61863618222088
x: 293.9601731858902, y: -77.5819707410032
x: 291.98558533228265, y: -77.26416135098208
x: 290.0109974786751, y: -76.94635196096095
x: 288.03640962506756, y: -76.62854257093983
x: 286.06182177146, y: -76.3107331809187
x: 284.0872339178525, y: -75.99292379089752
x: 282.1126460642449, y: -75.6751144008764
x: 280.1380582106374, y: -75.35730501085527
x: 278.16347035702984, y: -75.03949562083415
x: 276.1888825034225, y: -74.72168623081302
x: 274.214294649815, y: -74.4038768407919
x: 272.23970679620743, y: -74.08606745077077
x: 270.2651189425999, y: -73.76825806074964
x: 268.29053108899234, y: -73.45044867072852
x: 266.3159432353848, y: -73.13263928070734
x: 264.34135538177725, y: -72.81482989068621
x: 262.3667675281697, y: -72.49702050066509
x: 260.39217967456216, y: -72.17921111064396
x: 258.4175918209546, y: -71.86140172062284
x: 256.44300396734707, y: -71.54359233060171
x: 254.46841611373952, y: -71.22578294058059
x: 252.4938282601321, y: -70.90797355055946
x: 250.51924040652455, y: -70.59016416053834
x: 248.544652552917, y: -70.27235477051715
x: 246.57006469930946, y: -69.95454538049603
x: 244.5954768457019, y: -69.6367359904749
x: 242.62088899209436, y: -69.31892660045378
x: 240.64630113848682, y: -69.00111721043265
x: 238.6717132848794, y: -68.68330782041153
x: 236.69712543127184, y: -68.3654984303904
x: 234.7225375776643, y: -68.04768904036928
x: 232.74794972405675, y: -67.72987965034815
x: 230.7733618704492, y: -67.41207026032703
x: 228.79877401684166, y: -67.09426087030585
x: 226.82418616323412, y: -66.77645148028472
x: 224.84959830962657, y: -66.4586420902636
x: 222.85056696688798, y: -66.39640310932282
x: 220.85153562414928, y: -66.3341641283821
x: 218.8525042814107, y: -66.27192514744132
x: 216.85347293867198, y: -66.2096861665006
x: 214.8544415959334, y: -66.14744718555983
x: 212.8554102531947, y: -66.08520820461911
x: 210.8563789104561, y: -66.02296922367833
x: 208.8573475677174, y: -65.96073024273755
x: 206.8583162249788, y: -65.89849126179683
x: 204.8592848822401, y: -65.83625228085606
x: 202.8602535395015, y: -65.77401329991534
x: 200.86122219676292, y: -65.71177431897456
x: 198.86219085402422, y: -65.64953533803384
x: 196.86315951128563, y: -65.58729635709307
x: 194.86412816854693, y: -65.52505737615229
x: 192.86509682580834, y: -65.46281839521157
x: 190.86606548306963, y: -65.4005794142708
x: 188.86703414033104, y: -65.33834043333007
x: 186.86800279759234, y: -65.2761014523893
x: 184.86897145485375, y: -65.21386247144858
x: 182.86994011211505, y: -65.1516234905078
x: 180.87090876937646, y: -65.08938450956703
x: 178.873051003275, y: -64.99684075543774
x: 176.87519323717368, y: -64.90429700130846
x: 174.87733547107223, y: -64.81175324717918
x: 172.8794777049709, y: -64.71920949304985
x: 170.88161993886945, y: -64.62666573892056
x: 168.88376217276812, y: -64.53412198479128
x: 166.88590440666667, y: -64.441578230662
x: 164.88804664056534, y: -64.34903447653272
x: 162.8901888744639, y: -64.25649072240344
x: 160.89233110836255, y: -64.16394696827416
x: 158.8944733422611, y: -64.07140321414488
x: 156.89661557615966, y: -63.97885946001554
x: 154.89875781005833, y: -63.88631570588626
x: 152.90090004395688, y: -63.79377195175698
x: 150.90304227785555, y: -63.7012281976277
x: 148.9051845117541, y: -63.60868444349842
x: 146.90732674565277, y: -63.51614068936914
x: 144.90946897955132, y: -63.42359693523986
x: 142.91161121345, y: -63.331053181110576
x: 140.91375344734854, y: -63.23850942698124
x: 138.9158956812471, y: -63.14596567285196
x: 136.91803791514576, y: -63.05342191872268
x: 134.9201801490443, y: -62.960878164593396
x: 132.92232238294298, y: -62.868334410464115
x: 130.92446461684153, y: -62.775790656334834
x: 128.9266068507402, y: -62.68324690220555
x: 126.92874908463875, y: -62.59070314807627
x: 124.93089131853742, y: -62.498159393946935
x: 122.93303355243597, y: -62.405615639817654
x: 120.93517578633464, y: -62.31307188568837
x: 118.93731802023319, y: -62.22052813155909
x: 116.93946025413175, y: -62.12798437742981
x: 114.94160248803041, y: -62.03544062330053
x: 112.94374472192897, y: -61.94289686917125
x: 110.94588695582763, y: -61.85035311504191
x: 108.94802918972618, y: -61.75780936091263
x: 106.95017142362485, y: -61.66526560678335
x: 104.9523136575234, y: -61.57272185265407
x: 102.95445589142207, y: -61.48017809852479
x: 100.95659812532062, y: -61.38763434439551
x: 98.95874035921929, y: -61.29509059026623
x: 96.96088259311784, y: -61.202546836136946
x: 94.9630248270164, y: -61.11000308200761
x: 92.96516706091506, y: -61.01745932787833
x: 90.96730929481362, y: -60.92491557374905
x: 88.96945152871228, y: -60.832371819619766
x: 86.97159376261084, y: -60.739828065490485
x: 84.9737359965095, y: -60.647284311361204
x: 82.97587823040806, y: -60.55474055723192
x: 80.97802046430672, y: -60.46219680310264
x: 78.98016269820528, y: -60.369653048973305
x: 76.98230493210394, y: -60.277109294844024
x: 74.9844471660025, y: -60.18456554071474
x: 72.98658939990105, y: -60.09202178658546
x: 70.98772746239081, y: -60.02456102189217
x: 68.98886552488068, y: -59.95710025719882
x: 66.99000358737044, y: -59.88963949250552
x: 64.99114164986031, y: -59.82217872781223
x: 62.99227971235007, y: -59.75471796311888
x: 60.99341777483994, y: -59.687257198425584
x: 58.9945558373297, y: -59.61979643373229
x: 56.99569389981957, y: -59.55233566903894
x: 54.99683196230933, y: -59.484874904345645
x: 52.99797002479909, y: -59.41741413965235
x: 50.99910808728896, y: -59.349953374959
x: 49.00024614977872, y: -59.282492610265706
x: 47.00138421226859, y: -59.21503184557241
x: 45.00252227475835, y: -59.14757108087906
x: 43.00366033724822, y: -59.08011031618577
x: 41.00479839973798, y: -59.01264955149247
x: 39.00593646222785, y: -58.94518878679912
x: 37.00707452471761, y: -58.87772802210583
x: 35.00821258720748, y: -58.810267257412534
x: 33.00935064969724, y: -58.74280649271918
x: 31.010488712186998, y: -58.67534572802589
x: 29.01162677467687, y: -58.607884963332594
x: 27.01276483716663, y: -58.54042419863924
x: 25.0139028996565, y: -58.47296343394595
x: 23.01504096214626, y: -58.405502669252655
x: 21.01617902463613, y: -58.338041904559304
x: 19.01731708712589, y: -58.27058113986601
x: 17.01845514961576, y: -58.203120375172716
x: 15.01959321210552, y: -58.135659610479365
x: 13.020731274595278, y: -58.06819884578607
x: 11.024753739177868, y: -57.94141683559076
x: 9.028776203760572, y: -57.8146348253955
x: 7.032798668343162, y: -57.68785281520019
x: 5.036821132925752, y: -57.561070805004874
x: 3.040843597508342, y: -57.43428879480962
x: 1.044866062091046, y: -57.307506784614304
x: -0.9511114733263639, y: -57.18072477441899
x: -2.9470890087437738, y: -57.053942764223734
x: -4.943066544161184, y: -56.92716075402842
x: -6.93904407957848, y: -56.80037874383311
x: -8.93502161499589, y: -56.67359673363785
x: -10.9309991504133, y: -56.54681472344254
x: -12.92697668583071, y: -56.420032713247224
x: -14.922954221248006, y: -56.29325070305197
x: -16.918931756665415, y: -56.166468692856654
x: -18.914909292082825, y: -56.03968668266134
x: -20.910886827500235, y: -55.912904672466084
x: -22.90686436291753, y: -55.78612266227077
x: -24.90284189833494, y: -55.65934065207546
x: -26.89881943375235, y: -55.5325586418802
x: -28.89479696916976, y: -55.40577663168489
x: -30.890774504587057, y: -55.27899462148963
x: -32.88675204000447, y: -55.15221261129432
x: -34.88272957542188, y: -55.025430601099
x: -36.87870711083929, y: -54.89864859090375
x: -38.87468464625658, y: -54.77186658070843
x: -40.87066218167399, y: -54.64508457051312
x: -42.8666397170914, y: -54.51830256031786
x: -44.8626172525087, y: -54.39152055012255
x: -46.85859478792611, y: -54.26473853992724
x: -48.85457232334352, y: -54.13795652973198
x: -50.85054985876093, y: -54.01117451953667
x: -52.84652739417834, y: -53.88439250934135
x: -54.842504929595634, y: -53.7576104991461
x: -56.838482465013044, y: -53.63082848895078
x: -58.834460000430454, y: -53.50404647875547
x: -60.83043753584775, y: -53.37726446856021
x: -62.82641507126516, y: -53.2504824583649
x: -64.82239260668257, y: -53.123700448169586
x: -66.81837014209998, y: -52.99691843797433
x: -68.81434767751728, y: -52.870136427779016
x: -70.81032521293469, y: -52.7433544175837
x: -72.8063027483521, y: -52.616572407388446
x: -74.8022802837695, y: -52.48979039719313
x: -76.7982578191868, y: -52.36300838699782
x: -78.79423535460421, y: -52.23622637680256
x: -80.79021289002162, y: -52.10944436660725
x: -82.78619042543903, y: -51.982662356411936
x: -84.78216796085633, y: -51.85588034621668
x: -86.77814549627374, y: -51.729098336021366
x: -88.77412303169115, y: -51.60231632582605
x: -90.77010056710856, y: -51.475534315630796
x: -92.76607810252585, y: -51.34875230543548
x: -94.76205563794326, y: -51.22197029524017
x: -96.75803317336067, y: -51.09518828504491
x: -98.75401070877797, y: -50.9684062748496
x: -100.74998824419538, y: -50.84162426465434
x: -102.74596577961279, y: -50.71484225445903
x: -104.7419433150302, y: -50.588060244263716
x: -106.73792085044761, y: -50.46127823406846
x: -108.7338983858649, y: -50.334496223873145
x: -110.72987592128231, y: -50.20771421367783
x: -112.72585345669972, y: -50.080932203482575
x: -114.72113013491946, y: -49.94356052753517
x: -116.71640681313909, y: -49.80618885158782
x: -118.71168349135883, y: -49.66881717564041
x: -120.70696016957845, y: -49.53144549969301
x: -122.70223684779819, y: -49.3940738237456
x: -124.69751352601781, y: -49.25670214779825
x: -126.69279020423755, y: -49.119330471850844
x: -128.6880668824573, y: -48.98195879590344
x: -130.68334356067692, y: -48.84458711995603
x: -132.67862023889666, y: -48.70721544400868
x: -134.67389691711628, y: -48.569843768061276
x: -136.66917359533602, y: -48.43247209211387
x: -138.66445027355576, y: -48.29510041616646
x: -140.65972695177538, y: -48.15772874021911
x: -142.65500362999512, y: -48.02035706427171
x: -144.65028030821475, y: -47.8829853883243
x: -146.64555698643449, y: -47.745613712376894
x: -148.6408336646541, y: -47.608242036429544
x: -150.63611034287385, y: -47.47087036048214
x: -152.6313870210936, y: -47.33349868453473
x: -154.6266636993132, y: -47.196127008587325
x: -156.62194037753295, y: -47.058755332639976
x: -158.61721705575258, y: -46.92138365669257
x: -160.61249373397231, y: -46.78401198074516
x: -162.60777041219205, y: -46.64664030479776
x: -164.60304709041168, y: -46.50926862885041
x: -166.59832376863142, y: -46.371896952903
x: -168.59360044685104, y: -46.234525276955594
x: -170.58887712507078, y: -46.09715360100819
x: -172.57828788361462, y: -45.891618120397254
x: -174.56769864215846, y: -45.68608263978632
x: -176.5571094007023, y: -45.48054715917539
x: -178.54652015924614, y: -45.275011678564454
x: -180.5359309177901, y: -45.06947619795346
x: -182.52534167633394, y: -44.86394071734253
x: -184.51475243487778, y: -44.658405236731596
x: -186.50416319342162, y: -44.45286975612066
x: -188.49357395196546, y: -44.24733427550973
x: -190.4829847105093, y: -44.041798794898796
x: -192.47239546905314, y: -43.83626331428786
x: -194.46180622759698, y: -43.63072783367693
x: -196.45121698614082, y: -43.42519235306594
x: -198.44062774468478, y: -43.219656872455005
x: -200.43003850322862, y: -43.01412139184407
x: -202.41944926177246, y: -42.80858591123314
x: -204.4088600203163, y: -42.603050430622204
x: -206.39827077886014, y: -42.39751495001127
x: -208.38768153740398, y: -42.19197946940034
x: -210.37709229594782, y: -41.986443988789404
x: -212.36650305449166, y: -41.78090850817841
x: -214.3559138130355, y: -41.57537302756748
x: -216.34532457157945, y: -41.369837546956546
x: -218.3347353301233, y: -41.16430206634561
x: -220.32414608866713, y: -40.95876658573468
x: -222.31355684721098, y: -40.753231105123746
x: -224.30296760575482, y: -40.54769562451281
x: -226.29237836429866, y: -40.34216014390188
x: -228.2817891228425, y: -40.13662466329089
x: -230.27119988138634, y: -39.931089182679955
x: -232.26061063993018, y: -39.72555370206902
x: -234.25002139847413, y: -39.52001822145809
x: -236.23943215701797, y: -39.314482740847154
x: -238.2288429155618, y: -39.10894726023622
x: -240.21825367410565, y: -38.90341177962529
x: -242.2076644326495, y: -38.697876299014354
x: -244.19707519119333, y: -38.49234081840342
x: -246.18648594973718, y: -38.28680533779243
x: -248.17589670828102, y: -38.081269857181496
x: -250.16530746682497, y: -37.87573437657056
x: -252.1547182253687, y: -37.67019889595963
x: -254.14412898391265, y: -37.464663415348696
x: -256.1335397424565, y: -37.25912793473776
x: -258.12295050100033, y: -37.05359245412683
x: -260.1123612595442, y: -36.848056973515895
x: -262.101772018088, y: -36.642521492904905
x: -264.09118277663185, y: -36.43698601229397
x: -266.08059353517575, y: -36.23145053168304
x: -268.0700042937196, y: -36.025915051072104
x: -270.05941505226343, y: -35.82037957046117
x: -272.0488258108073, y: -35.61484408985024
x: -274.03823656935117, y: -35.409308609239304
x: -276.027647327895, y: -35.20377312862837
x: -278.01598346168237, y: -34.98808951989639
x: -280.00431959546967, y: -34.77240591116441
x: -281.992655729257, y: -34.55672230243238
x: -283.9809918630443, y: -34.3410386937004
x: -285.9693279968317, y: -34.12535508496842
x: -287.957664130619, y: -33.90967147623644
x: -289.94600026440634, y: -33.69398786750446
x: -291.93433639819364, y: -33.478304258772425
x: -293.922672531981, y: -33.262620650040446
x: -295.9110086657683, y: -33.04693704130847
x: -297.89934479955565, y: -32.83125343257649
x: -299.88768093334295, y: -32.61556982384451
x: -301.8760170671303, y: -32.399886215112474
x: -303.8643532009176, y: -32.184202606380495
x: -305.85268933470496, y: -31.968518997648516
x: -307.84102546849226, y: -31.752835388916537
x: -309.8293616022796, y: -31.53715178018456
x: -311.8176977360669, y: -31.321468171452523
x: -313.8060338698543, y: -31.105784562720544
x: -315.7943700036416, y: -30.890100953988565
x: -317.78270613742893, y: -30.674417345256586
x: -319.7710422712163, y: -30.458733736524607
x: -321.7593784050036, y: -30.24305012779257
x: -323.7351746576772, y: -29.932841862395037
x: -325.7109709103508, y: -29.622633596997503
x: -327.6867671630244, y: -29.312425331599968
x: -329.662563415698, y: -29.002217066202434
x: -331.6383596683716, y: -28.6920088008049
x: -333.6141559210452, y: -28.38180053540742
x: -335.5899521737188, y: -28.071592270009887
x: -337.5657484263924, y: -27.761384004612353
x: -339.541544679066, y: -27.45117573921482
x: -341.5173409317396, y: -27.140967473817284
x: -343.49313718441323, y: -26.83075920841975
x: -345.46893343708683, y: -26.520550943022215
x: -347.44472968976044, y: -26.21034267762468
x: -349.42052594243404, y: -25.900134412227146
x: -351.39632219510764, y: -25.58992614682961
x: -353.37211844778125, y: -25.279717881432077
x: -355.34791470045485, y: -24.969509616034543
x: -357.32371095312845, y: -24.659301350637065
x: -359.29950720580206, y: -24.34909308523953
x: -361.27530345847566, y: -24.038884819841996
x: -363.25109971114927, y: -23.728676554444462
x: -365.22689596382287, y: -23.418468289046928
x: -367.2026922164965, y: -23.108260023649393
x: -369.1784884691701, y: -22.79805175825186
x: -371.1542847218437, y: -22.487843492854324
x: -373.1300809745173, y: -22.17763522745679
x: -375.1058772271909, y: -21.867426962059255
x: -377.0816734798645, y: -21.55721869666172
x: -379.0574697325381, y: -21.247010431264243
x: -381.0332659852117, y: -20.93680216586671
x: -383.0090622378853, y: -20.626593900469175
x: -384.9848584905589, y: -20.31638563507164
x: -386.9720896164561, y: -20.090747756457915
x: -388.9593207423533, y: -19.865109877844247
x: -390.94655186825054, y: -19.639471999230523
x: -392.93378299414775, y: -19.413834120616855
x: -394.92101412004496, y: -19.18819624200313
x: -396.90824524594217, y: -18.962558363389405
x: -398.8954763718394, y: -18.736920484775737
x: -400.8827074977366, y: -18.511282606162013
x: -402.86993862363386, y: -18.285644727548345
x: -404.85716974953107, y: -18.06000684893462
x: -406.8444008754283, y: -17.834368970320895
x: -408.8316320013255, y: -17.608731091707227
x: -410.8188631272227, y: -17.383093213093503
x: -412.8060942531199, y: -17.157455334479835
x: -414.7933253790171, y: -16.93181745586611
x: -416.78055650491433, y: -16.706179577252385
x: -418.76778763081154, y: -16.480541698638717
x: -420.75501875670875, y: -16.254903820024992
x: -422.6961804979017, y: -15.773353101482542
x: -424.63734223909466, y: -15.29180238294009
x: -426.5785039802876, y: -14.81025166439764
x: -428.5196657214806, y: -14.328700945855246
x: -430.46082746267354, y: -13.847150227312795
x: -432.4019892038665, y: -13.365599508770345
x: -434.34315094505945, y: -12.884048790227894
x: -436.2843126862524, y: -12.402498071685443
x: -438.2254744274453, y: -11.920947353142992
x: -440.16663616863826, y: -11.439396634600598
x: -442.1077979098312, y: -10.957845916058147
x: -444.0489596510242, y: -10.476295197515697
x: -445.99012139221713, y: -9.994744478973246
x: -447.9312831334101, y: -9.513193760430795
x: -449.8851298134604, y: -9.086013294051213
x: -451.83897649351076, y: -8.658832827671631
x: -453.7928231735611, y: -8.23165236129205
x: -455.7466698536114, y: -7.804471894912467
x: -457.70051653366176, y: -7.377291428532885
x: -459.65436321371214, y: -6.950110962153303
x: -461.6082098937625, y: -6.522930495773721
x: -463.49782326107703, y: -5.867673811667203
x: -465.13402766797867, y: -4.71752810836017
x: -466.77023207488037, y: -3.567382405053195
x: -467.42204104098863, y: -1.676577002136014
x: -465.55117230503, y: -0.9695761727076615
x: -463.68030356907127, y: -0.262575343279309
x: -461.8094348331126, y: 0.44442548614904354
x: -459.9385660971539, y: 1.151426315577396
x: -458.06769736119526, y: 1.8584271450057486
x: -456.19682862523655, y: 2.565427974434101
x: -454.3259598892779, y: 3.2724288038624536
x: -452.4550911533192, y: 3.979429633290806
x: -450.58422241736054, y: 4.686430462719159
x: -448.7133536814018, y: 5.393431292147511
x: -446.8424849454432, y: 6.100432121575864
x: -444.9716162094845, y: 6.807432951004216
x: -443.1007474735258, y: 7.514433780432569
x: -441.22987873756716, y: 8.221434609860921
x: -439.35901000160845, y: 8.928435439289274
x: -437.4881412656498, y: 9.635436268717626
x: -435.6172725296911, y: 10.342437098145979
x: -433.74640379373244, y: 11.049437927574331
x: -431.87553505777373, y: 11.756438757002684
x: -430.0046663218151, y: 12.463439586431036
x: -428.1337975858564, y: 13.170440415859446
x: -426.2629288498977, y: 13.877441245287798
x: -424.39206011393907, y: 14.58444207471615
x: -422.52119137798036, y: 15.291442904144503
x: -420.6503226420217, y: 15.998443733572856
x: -418.68797736567274, y: 16.384709207555375
x: -416.7256320893238, y: 16.77097468153795
x: -414.76328681297485, y: 17.15724015552047
x: -412.8009415366259, y: 17.543505629502988
x: -410.838596260277, y: 17.929771103485564
x: -408.876250983928, y: 18.316036577468083
x: -406.91390570757903, y: 18.70230205145066
x: -404.95156043123006, y: 19.088567525433177
x: -402.98921515488115, y: 19.474832999415696
x: -401.0268698785322, y: 19.861098473398272
x: -399.0645246021832, y: 20.24736394738079
x: -397.1021793258343, y: 20.63362942136331
x: -395.13983404948533, y: 21.019894895345885
x: -393.17748877313636, y: 21.406160369328404
x: -391.21514349678745, y: 21.792425843310923
x: -389.2527982204385, y: 22.1786913172935
x: -387.2904529440895, y: 22.564956791276018
x: -385.3281076677406, y: 22.951222265258536
x: -383.3657623913916, y: 23.337487739241112
x: -381.40341711504266, y: 23.72375321322363
x: -379.40991716570153, y: 23.88486793004637
x: -377.4164172163604, y: 24.045982646869163
x: -375.4229172670192, y: 24.2070973636919
x: -373.4294173176781, y: 24.368212080514695
x: -371.43591736833696, y: 24.529326797337433
x: -369.44241741899583, y: 24.690441514160227
x: -367.4489174696547, y: 24.851556230982965
x: -365.4554175203136, y: 25.01267094780576
x: -363.4619175709724, y: 25.173785664628497
x: -361.46841762163126, y: 25.33490038145129
x: -359.47491767229013, y: 25.49601509827403
x: -357.481417722949, y: 25.657129815096823
x: -355.4879177736079, y: 25.81824453191956
x: -353.49441782426675, y: 25.9793592487423
x: -351.50091787492556, y: 26.140473965565093
x: -349.50741792558443, y: 26.30158868238783
x: -347.5139179762433, y: 26.462703399210625
x: -345.5204180269022, y: 26.623818116033362
x: -343.52691807756105, y: 26.784932832856157
x: -341.5334181282199, y: 26.946047549678894
x: -339.5399181788788, y: 27.10716226650169
x: -337.5464182295376, y: 27.268276983324427
x: -335.5529182801965, y: 27.42939170014722
x: -333.55941833085535, y: 27.59050641696996
x: -331.5659183815142, y: 27.751621133792696
x: -329.5724184321731, y: 27.91273585061549
x: -327.5789184828319, y: 28.073850567438228
x: -325.5854185334908, y: 28.234965284261023
x: -323.59191858414965, y: 28.39608000108376
x: -321.5984186348085, y: 28.557194717906555
x: -319.6049186854674, y: 28.718309434729292
x: -317.6114187361262, y: 28.879424151552087
x: -315.61791878678514, y: 29.040538868374824
x: -313.62441883744395, y: 29.20165358519762
x: -311.6309188881028, y: 29.362768302020356
x: -309.6374189387617, y: 29.52388301884315
x: -307.64391898942057, y: 29.68499773566589
x: -305.65041904007944, y: 29.846112452488626
x: -303.65691909073826, y: 30.00722716931142
x: -301.6634191413971, y: 30.168341886134158
x: -299.669919192056, y: 30.329456602956952
x: -297.67641924271487, y: 30.49057131977969
x: -295.68291929337374, y: 30.651686036602484
x: -293.68941934403256, y: 30.812800753425222
x: -291.6959193946915, y: 30.973915470248016
x: -289.7024194453503, y: 31.135030187070754
x: -287.7089194960092, y: 31.29614490389355
x: -285.71541954666804, y: 31.457259620716286
x: -283.7219195973269, y: 31.618374337539024
x: -281.7284196479858, y: 31.779489054361818
x: -279.7313206084335, y: 31.887171115168144
x: -277.7342215688813, y: 31.994853175974526
x: -275.73712252932904, y: 32.10253523678085
x: -273.74002348977683, y: 32.210217297587235
x: -271.74292445022456, y: 32.31789935839356
x: -269.7458254106723, y: 32.42558141919989
x: -267.7487263711201, y: 32.53326348000627
x: -265.7516273315678, y: 32.640945540812595
x: -263.7545282920156, y: 32.74862760161898
x: -261.75742925246334, y: 32.8563096624253
x: -259.7603302129111, y: 32.96399172323163
x: -257.76323117335886, y: 33.07167378403801
x: -255.76613213380665, y: 33.17935584484434
x: -253.76903309425438, y: 33.28703790565072
x: -251.77193405470211, y: 33.394719966457046
x: -249.77483501514985, y: 33.50240202726337
x: -247.77773597559758, y: 33.610084088069755
x: -245.78063693604543, y: 33.71776614887608
x: -243.78353789649316, y: 33.82544820968246
x: -241.7864388569409, y: 33.93313027048879
x: -239.78933981738862, y: 34.040812331295115
x: -237.79224077783647, y: 34.1484943921015
x: -235.7951417382842, y: 34.25617645290782
x: -233.79804269873193, y: 34.363858513714206
x: -231.80094365917967, y: 34.47154057452053
x: -229.8038446196274, y: 34.57922263532686
x: -227.80674558007524, y: 34.68690469613324
x: -225.80964654052298, y: 34.794586756939566
x: -223.8125475009707, y: 34.90226881774595
x: -221.8125480424576, y: 34.903740533448
x: -219.81254858394436, y: 34.905212249150054
x: -217.81254912543125, y: 34.90668396485211
x: -215.81254966691813, y: 34.908155680554216
x: -213.812550208405, y: 34.90962739625627
x: -211.81255074989178, y: 34.91109911195832
x: -209.81255129137867, y: 34.912570827660375
x: -207.81255183286555, y: 34.91404254336243
x: -205.81255237435232, y: 34.91551425906448
x: -203.8125529158392, y: 34.91698597476659
x: -201.8125534573261, y: 34.91845769046864
x: -199.81255399881286, y: 34.919929406170695
x: -197.81255454029974, y: 34.92140112187275
x: -195.81255508178663, y: 34.9228728375748
x: -193.8125556232735, y: 34.92434455327685
x: -191.81255616476028, y: 34.925816268978906
x: -189.81255670624716, y: 34.927287984681016
x: -187.81255724773405, y: 34.92875970038307
x: -185.81255778922082, y: 34.93023141608512
x: -183.8125583307077, y: 34.931703131787174
x: -181.8125588721946, y: 34.93317484748923
x: -179.81255941368136, y: 34.93464656319128
x: -177.81255995516824, y: 34.93611827889339
x: -175.81256049665512, y: 34.93758999459544
x: -173.812561038142, y: 34.939061710297494
x: -171.81256157962878, y: 34.94053342599955
x: -169.81256212111566, y: 34.9420051417016
x: -167.81256266260255, y: 34.94347685740365
x: -165.81256320408932, y: 34.944948573105705
x: -163.8125637455762, y: 34.946420288807815
x: -161.81256428706308, y: 34.94789200450987
x: -159.81256482854997, y: 34.94936372021192
x: -157.81256537003674, y: 34.95083543591397
x: -155.81256591152362, y: 34.952307151616026
x: -153.8125664530105, y: 34.95377886731808
x: -151.81256699449727, y: 34.95525058302013
x: -149.81256753598416, y: 34.95672229872224
x: -147.81256807747104, y: 34.95819401442429
x: -145.8125686189578, y: 34.959665730126346
x: -143.8125691604447, y: 34.9611374458284
x: -141.81256970193158, y: 34.96260916153045
x: -139.81257024341846, y: 34.964080877232504
x: -137.81257078490523, y: 34.965552592934614
x: -135.81257132639212, y: 34.96702430863667
x: -133.812571867879, y: 34.96849602433872
x: -131.81257240936577, y: 34.96996774004077
x: -129.81257295085265, y: 34.971439455742825
x: -127.81257349233954, y: 34.97291117144488
x: -125.81257403382642, y: 34.97438288714693
x: -123.81257457531319, y: 34.97585460284904
x: -121.81257511680008, y: 34.97732631855109
x: -119.81257565828696, y: 34.978798034253145
x: -117.81257619977373, y: 34.9802697499552
x: -115.81257674126061, y: 34.98174146565725
x: -113.8125772827475, y: 34.983213181359304
x: -111.81257782423427, y: 34.98468489706141
x: -109.81257836572115, y: 34.986156612763466
x: -107.81257890720804, y: 34.98762832846552
x: -105.8125794486948, y: 34.98910004416757
x: -103.81257999018169, y: 34.990571759869624
x: -101.81258053166857, y: 34.99204347557168
x: -99.81258107315546, y: 34.99351519127373
x: -97.81258161464223, y: 34.99498690697584
x: -95.81258215612911, y: 34.99645862267789
x: -93.812582697616, y: 34.997930338379945
x: -91.81304358930026, y: 35.04086464070434
x: -89.81350448098465, y: 35.083798943028796
x: -87.81396537266892, y: 35.12673324535319
x: -85.81442626435319, y: 35.16966754767765
x: -83.81488715603757, y: 35.212601850002045
x: -81.81534804772184, y: 35.25553615232644
x: -79.81580893940611, y: 35.2984704546509
